    910,         100.,          10.,          35.
    911,         100.,         -10.,          30.
    912,         100.,          -5.,          30.
    913,         100.,           0.,          30.
    914,         100.,           5.,          30.
    915,         100.,          10.,          30.
    916,         100.,         -10.,          25.
    917,         100.,          -5.,          25.
    918,         100.,           0.,          25.
    919,         100.,           5.,          25.
    920,         100.,          10.,          25.
    921,         100.,         -10.,          20.
    922,         100.,          -5.,          20.
    923,         100.,           0.,          20.
    924,         100.,           5.,          20.
    925,         100.,          10.,          20.
    926,         100.,         -10.,          15.
    927,         100.,          -5.,          15.
    928,         100.,           0.,          15.
    929,         100.,           5.,          15.
    930,         100.,          10.,          15.
    931,         100.,         -10.,          10.
    932,         100.,          -5.,          10.
    933,         100.,           0.,          10.
    934,         100.,           5.,          10.
    935,         100.,          10.,          10.
    936,         100.,         -10.,           5.
    937,         100.,          -5.,           5.
    938,         100.,           0.,           5.
    939,         100.,           5.,           5.
    940,         100.,          10.,           5.
    941,         100.,         -10.,           0.
    942,         100.,          -5.,           0.
    943,         100.,           0.,           0.
    944,         100.,           5.,           0.
    945,         100.,          10.,           0.
