  0.000000000000000E+000  0.000000000000000E+000  1.929515739357083E-005
  0.000000000000000E+000  0.000000000000000E+000  6.505971924193247E-006
  0.000000000000000E+000  0.000000000000000E+000 -1.648298917751761E-004
  0.000000000000000E+000  0.000000000000000E+000  8.592788649757543E-006
  0.000000000000000E+000  0.000000000000000E+000  9.503586158857109E-006
  0.000000000000000E+000  0.000000000000000E+000  3.204435560757597E-006
  6.449729952473047E-006  0.000000000000000E+000  0.000000000000000E+000
  1.929515739357083E-005  0.000000000000000E+000  0.000000000000000E+000
  4.476750143493279E-005  0.000000000000000E+000  0.000000000000000E+000
  6.414564995171431E-006  0.000000000000000E+000  0.000000000000000E+000
 -3.407391045573511E-004  0.000000000000000E+000  0.000000000000000E+000
 -1.587625403425662E-005  0.000000000000000E+000  0.000000000000000E+000
  2.204966698424178E-005  0.000000000000000E+000  0.000000000000000E+000
  3.159416069369918E-006  0.000000000000000E+000  0.000000000000000E+000
  0.000000000000000E+000  6.449729952473047E-006  0.000000000000000E+000
  0.000000000000000E+000  1.929515739357083E-005  0.000000000000000E+000
  0.000000000000000E+000  4.476750143493279E-005  0.000000000000000E+000
  0.000000000000000E+000  6.414564995171431E-006  0.000000000000000E+000
  0.000000000000000E+000 -3.407391045573511E-004  0.000000000000000E+000
  0.000000000000000E+000 -1.587625403425662E-005  0.000000000000000E+000
  0.000000000000000E+000  2.204966698424178E-005  0.000000000000000E+000
  0.000000000000000E+000  3.159416069369918E-006  0.000000000000000E+000
  0.000000000000000E+000  0.000000000000000E+000  6.449729952473047E-006
  0.000000000000000E+000  0.000000000000000E+000  1.929515739357083E-005
  0.000000000000000E+000  0.000000000000000E+000  4.476750143493279E-005
  0.000000000000000E+000  0.000000000000000E+000  6.414564995171431E-006
  0.000000000000000E+000  0.000000000000000E+000 -3.407391045573511E-004
  0.000000000000000E+000  0.000000000000000E+000 -1.587625403425662E-005
  0.000000000000000E+000  0.000000000000000E+000  2.204966698424178E-005
  0.000000000000000E+000  0.000000000000000E+000  3.159416069369918E-006
  1.957554306546753E-005  0.000000000000000E+000  0.000000000000000E+000
  6.505971924193247E-006  0.000000000000000E+000  0.000000000000000E+000
  6.414564995171431E-006  0.000000000000000E+000  0.000000000000000E+000
  4.543673327837326E-005  0.000000000000000E+000  0.000000000000000E+000
 -3.384548964364992E-004  0.000000000000000E+000  0.000000000000000E+000
  2.902713030611532E-005  0.000000000000000E+000  0.000000000000000E+000
  3.159416117586134E-006  0.000000000000000E+000  0.000000000000000E+000
  2.237928866293438E-005  0.000000000000000E+000  0.000000000000000E+000
  0.000000000000000E+000  1.957554306546753E-005  0.000000000000000E+000
  0.000000000000000E+000  6.505971924193247E-006  0.000000000000000E+000
  0.000000000000000E+000  6.414564995171431E-006  0.000000000000000E+000
  0.000000000000000E+000  4.543673327837326E-005  0.000000000000000E+000
  0.000000000000000E+000 -3.384548964364992E-004  0.000000000000000E+000
  0.000000000000000E+000  2.902713030611532E-005  0.000000000000000E+000
  0.000000000000000E+000  3.159416117586134E-006  0.000000000000000E+000
  0.000000000000000E+000  2.237928866293438E-005  0.000000000000000E+000
  0.000000000000000E+000  0.000000000000000E+000  1.957554306546753E-005
  0.000000000000000E+000  0.000000000000000E+000  6.505971924193247E-006
  0.000000000000000E+000  0.000000000000000E+000  6.414564995171431E-006
  0.000000000000000E+000  0.000000000000000E+000  4.543673327837326E-005
  0.000000000000000E+000  0.000000000000000E+000 -3.384548964364992E-004
  0.000000000000000E+000  0.000000000000000E+000  2.902713030611532E-005
  0.000000000000000E+000  0.000000000000000E+000  3.159416117586134E-006
  0.000000000000000E+000  0.000000000000000E+000  2.237928866293438E-005
 -1.574638741478170E-004  0.000000000000000E+000  0.000000000000000E+000
 -1.648298917751761E-004  0.000000000000000E+000  0.000000000000000E+000
 -3.407391045573511E-004  0.000000000000000E+000  0.000000000000000E+000
 -3.384548964364992E-004  0.000000000000000E+000  0.000000000000000E+000
  5.913683851297914E-003  0.000000000000000E+000  0.000000000000000E+000
 -1.545687721037225E-004  0.000000000000000E+000  0.000000000000000E+000
 -3.374661560718992E-004  0.000000000000000E+000  0.000000000000000E+000
 -3.285210878324158E-004  0.000000000000000E+000  0.000000000000000E+000
  0.000000000000000E+000 -1.574638741478170E-004  0.000000000000000E+000
  0.000000000000000E+000 -1.648298917751761E-004  0.000000000000000E+000
  0.000000000000000E+000 -3.407391045573511E-004  0.000000000000000E+000
  0.000000000000000E+000 -3.384548964364992E-004  0.000000000000000E+000
  0.000000000000000E+000  5.913683851297914E-003  0.000000000000000E+000
  0.000000000000000E+000 -1.545687721037225E-004  0.000000000000000E+000
  0.000000000000000E+000 -3.374661560718992E-004  0.000000000000000E+000
  0.000000000000000E+000 -3.285210878324158E-004  0.000000000000000E+000
  0.000000000000000E+000  0.000000000000000E+000 -1.574638741478170E-004
  0.000000000000000E+000  0.000000000000000E+000 -1.648298917751761E-004
  0.000000000000000E+000  0.000000000000000E+000 -3.407391045573511E-004
  0.000000000000000E+000  0.000000000000000E+000 -3.384548964364992E-004
  0.000000000000000E+000  0.000000000000000E+000  5.913683851297914E-003
  0.000000000000000E+000  0.000000000000000E+000 -1.545687721037225E-004
  0.000000000000000E+000  0.000000000000000E+000 -3.374661560718992E-004
  0.000000000000000E+000  0.000000000000000E+000 -3.285210878324158E-004
  1.719775096955028E-005  0.000000000000000E+000  0.000000000000000E+000
  8.592788649757543E-006  0.000000000000000E+000  0.000000000000000E+000
 -1.587625403425662E-005  0.000000000000000E+000  0.000000000000000E+000
  2.902713030611532E-005  0.000000000000000E+000  0.000000000000000E+000
 -1.545687721037225E-004  0.000000000000000E+000  0.000000000000000E+000
  6.022701716520906E-005  0.000000000000000E+000  0.000000000000000E+000
  6.873647740641630E-006  0.000000000000000E+000  0.000000000000000E+000
  1.914422805831548E-005  0.000000000000000E+000  0.000000000000000E+000
  0.000000000000000E+000  1.719775096955028E-005  0.000000000000000E+000
  0.000000000000000E+000  8.592788649757543E-006  0.000000000000000E+000
  0.000000000000000E+000 -1.587625403425662E-005  0.000000000000000E+000
  0.000000000000000E+000  2.902713030611532E-005  0.000000000000000E+000
  0.000000000000000E+000 -1.545687721037225E-004  0.000000000000000E+000
  0.000000000000000E+000  6.022701716520906E-005  0.000000000000000E+000
  0.000000000000000E+000  6.873647740641630E-006  0.000000000000000E+000
  0.000000000000000E+000  1.914422805831548E-005  0.000000000000000E+000
  0.000000000000000E+000  0.000000000000000E+000  1.719775096955028E-005
  0.000000000000000E+000  0.000000000000000E+000  8.592788649757543E-006
  0.000000000000000E+000  0.000000000000000E+000 -1.587625403425662E-005
  0.000000000000000E+000  0.000000000000000E+000  2.902713030611532E-005
  0.000000000000000E+000  0.000000000000000E+000 -1.545687721037225E-004
  0.000000000000000E+000  0.000000000000000E+000  6.022701716520906E-005
  0.000000000000000E+000  0.000000000000000E+000  6.873647740641630E-006
  0.000000000000000E+000  0.000000000000000E+000  1.914422805831548E-005
  3.176734309249484E-006  0.000000000000000E+000  0.000000000000000E+000
  9.503586158857109E-006  0.000000000000000E+000  0.000000000000000E+000
  2.204966698424178E-005  0.000000000000000E+000  0.000000000000000E+000
  3.159416117586134E-006  0.000000000000000E+000  0.000000000000000E+000
 -3.374661560718992E-004  0.000000000000000E+000  0.000000000000000E+000
  6.873647740641630E-006  0.000000000000000E+000  0.000000000000000E+000
  4.476750563169491E-005  0.000000000000000E+000  0.000000000000000E+000
  6.414571963002984E-006  0.000000000000000E+000  0.000000000000000E+000
  0.000000000000000E+000  3.176734309249484E-006  0.000000000000000E+000
  0.000000000000000E+000  9.503586158857109E-006  0.000000000000000E+000
  0.000000000000000E+000  2.204966698424178E-005  0.000000000000000E+000
  0.000000000000000E+000  3.159416117586134E-006  0.000000000000000E+000
  0.000000000000000E+000 -3.374661560718992E-004  0.000000000000000E+000
  0.000000000000000E+000  6.873647740641630E-006  0.000000000000000E+000
  0.000000000000000E+000  4.476750563169491E-005  0.000000000000000E+000
  0.000000000000000E+000  6.414571963002984E-006  0.000000000000000E+000
  0.000000000000000E+000  0.000000000000000E+000  3.176734309249484E-006
  0.000000000000000E+000  0.000000000000000E+000  9.503586158857109E-006
  0.000000000000000E+000  0.000000000000000E+000  2.204966698424178E-005
  0.000000000000000E+000  0.000000000000000E+000  3.159416117586134E-006
  0.000000000000000E+000  0.000000000000000E+000 -3.374661560718992E-004
  0.000000000000000E+000  0.000000000000000E+000  6.873647740641630E-006
  0.000000000000000E+000  0.000000000000000E+000  4.476750563169491E-005
  0.000000000000000E+000  0.000000000000000E+000  6.414571963002984E-006
  9.641686570613097E-006  0.000000000000000E+000  0.000000000000000E+000
  3.204435560757597E-006  0.000000000000000E+000  0.000000000000000E+000
  3.159416069369918E-006  0.000000000000000E+000  0.000000000000000E+000
  2.237928866293438E-005  0.000000000000000E+000  0.000000000000000E+000
 -3.285210878324158E-004  0.000000000000000E+000  0.000000000000000E+000
  1.914422805831548E-005  0.000000000000000E+000  0.000000000000000E+000
  6.414571963002984E-006  0.000000000000000E+000  0.000000000000000E+000
  4.543673752405075E-005  0.000000000000000E+000  0.000000000000000E+000
  0.000000000000000E+000  9.641686570613097E-006  0.000000000000000E+000
  0.000000000000000E+000  3.204435560757597E-006  0.000000000000000E+000
  0.000000000000000E+000  3.159416069369918E-006  0.000000000000000E+000
  0.000000000000000E+000  2.237928866293438E-005  0.000000000000000E+000
  0.000000000000000E+000 -3.285210878324158E-004  0.000000000000000E+000
  0.000000000000000E+000  1.914422805831548E-005  0.000000000000000E+000
  0.000000000000000E+000  6.414571963002984E-006  0.000000000000000E+000
  0.000000000000000E+000  4.543673752405075E-005  0.000000000000000E+000
  0.000000000000000E+000  0.000000000000000E+000  9.641686570613097E-006
  0.000000000000000E+000  0.000000000000000E+000  3.204435560757597E-006
  0.000000000000000E+000  0.000000000000000E+000  3.159416069369918E-006
  0.000000000000000E+000  0.000000000000000E+000  2.237928866293438E-005
  0.000000000000000E+000  0.000000000000000E+000 -3.285210878324158E-004
  0.000000000000000E+000  0.000000000000000E+000  1.914422805831548E-005
  0.000000000000000E+000  0.000000000000000E+000  6.414571963002984E-006
  0.000000000000000E+000  0.000000000000000E+000  4.543673752405075E-005
