  -191.743589315430       -5318.25071806119        481.412843582560     
   6061.81764739132        12392.0121511780       -4890.58006179651     
  -936.602077842822       -46680.5813646875        30723.7379595073     
  -79983.1750598197       -57813.6332056633       -417.721999374601     
  -4971.44554245790       -9098.13161122348        11135.6331099527     
   12307.3264349083        88345.6075415775       -30714.1296772035     
  -1901.58422250262       -45105.8980470980        4880.97177949102     
   3743.14434688300        13376.2748693493       -19010.6499551686     
   15584.8163701809        4568.14426366806       -34874.7409264037     
   1016.71999584821        4931.41021960806       -42963.5811832240     
   2033.16842644212        30742.9526071090       -55536.0995348708     
   75675.7706474783       -4617.75537373981       -35120.5131144684     
  -5210.64617624780        3858.75684196518        31403.8062538182     
  -11515.2027348995       -30714.1296772035        84898.4721105872     
  -7737.65581724595       -4960.23314951484        22552.3488884817     
  -15989.4972923113        1822.99247089511        14852.1411115793     
  -11005.7498098711        5254.68655376015        4645.19197520117     
  -26637.3967214007       -936.600292840140       -52.7747096209126     
  -2598.78257296058       -6141.07873181510       -3028.02580000524     
  -102105.928420239        100158.234309800        99911.6331946057     
   9239.81713070741        7260.24668908719        2319.23937175704     
  -4412.15948649549       -1901.58422250262       -7737.65581724595     
   58351.3143130016       -12468.2510348275       -11674.1158028324     
   183.052690622850       -5617.90516170576       -564.519162503941     
   4942.16287892651       -16217.8597438344       -12429.7146826141     
   1015.86344786675       -46680.5813703353       -30783.7844618247     
  -6141.07901741609        12284.9198793343        4950.62656411451     
   70182.5187847925       -10372.0203147969        12754.1316432372     
   5347.40919915602        21592.2420787649        24032.2055252303     
   2062.50882242090       -45105.8980470980       -4960.23314951484     
  -12468.2510348275        88569.7405594076        30793.3910472270     
   15806.3313105311       -4724.05676200768       -35635.5762297260     
   3725.30045983187       -13220.3623710097       -18688.5761547981     
   2111.08122551964       -30764.5693461083       -55536.0995405183     
   1027.73797387328       -4909.79348060737       -43321.9074460167     
   67298.4662997077        13551.0170487596       -368.824003453054     
   2031.08301759252        21607.6076954147        12950.2383105667     
  -7752.42716543856        4880.97177949102        22552.3488884817     
  -11674.1158028324        30793.3910472270        85373.8391193691     
